[train] seed=42 project=acoustic-depr-daic
[train] subjects: train=101 dev=32 test=45 | pos=28 neg=73 class-balanced pos_weight=2.607
[train] model: linear-probe attn_hidden=256 dropout=0.3 | trainable params=263,706
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: rezanasirian18 (rezanasirian18-son) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run vh2f6d7w
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /workspace/depression-detection-ctd/src/acoustic-depr-wavlm/wandb/run-20260904_152658-vh2f6d7w
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run wavlm_seed42
wandb: ⭐️ View project at https://wandb.ai/rezanasirian18-son/acoustic-depr-daic
wandb: 🚀 View run at https://wandb.ai/rezanasirian18-son/acoustic-depr-daic/runs/vh2f6d7w
[epoch 115] train_loss=0.5425 dev_loss=1.1244 test_loss=1.4714 dev_f1=0.640 dev_auc=0.706 test_f1=0.500 test_auc=0.571
[epoch 116] train_loss=0.6724 dev_loss=1.1850 test_loss=1.4877 dev_f1=0.583 dev_auc=0.727 test_f1=0.444 test_auc=0.576
[epoch 117] train_loss=0.5123 dev_loss=1.7260 test_loss=1.7749 dev_f1=0.444 dev_auc=0.736 test_f1=0.370 test_auc=0.581
[epoch 118] train_loss=0.5856 dev_loss=1.4091 test_loss=1.5744 dev_f1=0.609 dev_auc=0.719 test_f1=0.387 test_auc=0.567
[epoch 119] train_loss=0.5133 dev_loss=1.1376 test_loss=1.4476 dev_f1=0.560 dev_auc=0.706 test_f1=0.439 test_auc=0.555
[epoch 120] train_loss=0.5598 dev_loss=1.2101 test_loss=1.4637 dev_f1=0.560 dev_auc=0.719 test_f1=0.378 test_auc=0.560
[epoch 121] train_loss=0.5099 dev_loss=1.3081 test_loss=1.5036 dev_f1=0.609 dev_auc=0.714 test_f1=0.375 test_auc=0.562
[epoch 122] train_loss=0.4878 dev_loss=1.3691 test_loss=1.5416 dev_f1=0.609 dev_auc=0.714 test_f1=0.387 test_auc=0.578
[epoch 123] train_loss=0.5040 dev_loss=1.2578 test_loss=1.4993 dev_f1=0.609 dev_auc=0.719 test_f1=0.364 test_auc=0.574
[epoch 124] train_loss=0.5563 dev_loss=1.2437 test_loss=1.5056 dev_f1=0.609 dev_auc=0.714 test_f1=0.364 test_auc=0.567
[epoch 125] train_loss=0.5150 dev_loss=1.6242 test_loss=1.7404 dev_f1=0.421 dev_auc=0.727 test_f1=0.429 test_auc=0.583
[epoch 126] train_loss=0.5879 dev_loss=1.4161 test_loss=1.6083 dev_f1=0.476 dev_auc=0.723 test_f1=0.375 test_auc=0.574
[epoch 127] train_loss=0.5185 dev_loss=1.1285 test_loss=1.4796 dev_f1=0.615 dev_auc=0.697 test_f1=0.465 test_auc=0.560
[epoch 128] train_loss=0.5754 dev_loss=1.3780 test_loss=1.5404 dev_f1=0.583 dev_auc=0.723 test_f1=0.471 test_auc=0.569
[epoch 129] train_loss=0.4822 dev_loss=1.4848 test_loss=1.6002 dev_f1=0.609 dev_auc=0.736 test_f1=0.485 test_auc=0.576
[epoch 130] train_loss=0.5358 dev_loss=1.2890 test_loss=1.5505 dev_f1=0.583 dev_auc=0.710 test_f1=0.364 test_auc=0.569
[epoch 131] train_loss=0.5519 dev_loss=1.4119 test_loss=1.6488 dev_f1=0.571 dev_auc=0.719 test_f1=0.387 test_auc=0.562
[epoch 132] train_loss=0.5405 dev_loss=1.4257 test_loss=1.6441 dev_f1=0.571 dev_auc=0.727 test_f1=0.387 test_auc=0.571
[epoch 133] train_loss=0.4669 dev_loss=1.2152 test_loss=1.4946 dev_f1=0.560 dev_auc=0.719 test_f1=0.389 test_auc=0.562
[epoch 134] train_loss=0.5234 dev_loss=1.2876 test_loss=1.4904 dev_f1=0.583 dev_auc=0.701 test_f1=0.432 test_auc=0.569
[epoch 135] train_loss=0.4861 dev_loss=1.4333 test_loss=1.5928 dev_f1=0.609 dev_auc=0.714 test_f1=0.375 test_auc=0.562
[epoch 136] train_loss=0.4850 dev_loss=1.2901 test_loss=1.5648 dev_f1=0.560 dev_auc=0.693 test_f1=0.343 test_auc=0.555
[epoch 137] train_loss=0.5143 dev_loss=1.4093 test_loss=1.6182 dev_f1=0.609 dev_auc=0.697 test_f1=0.375 test_auc=0.560
[epoch 138] train_loss=0.5204 dev_loss=1.3134 test_loss=1.5568 dev_f1=0.583 dev_auc=0.710 test_f1=0.364 test_auc=0.567
[epoch 139] train_loss=0.4699 dev_loss=1.2866 test_loss=1.5558 dev_f1=0.583 dev_auc=0.727 test_f1=0.364 test_auc=0.562
[epoch 140] train_loss=0.4881 dev_loss=1.4840 test_loss=1.6644 dev_f1=0.571 dev_auc=0.723 test_f1=0.400 test_auc=0.571
[epoch 141] train_loss=0.4920 dev_loss=1.2462 test_loss=1.5414 dev_f1=0.583 dev_auc=0.723 test_f1=0.353 test_auc=0.574
[epoch 142] train_loss=0.4630 dev_loss=1.1800 test_loss=1.4985 dev_f1=0.560 dev_auc=0.723 test_f1=0.432 test_auc=0.567
[epoch 143] train_loss=0.4668 dev_loss=1.3331 test_loss=1.5670 dev_f1=0.545 dev_auc=0.732 test_f1=0.387 test_auc=0.565
[epoch 144] train_loss=0.4634 dev_loss=1.1803 test_loss=1.5041 dev_f1=0.583 dev_auc=0.719 test_f1=0.432 test_auc=0.574
[epoch 145] train_loss=0.4878 dev_loss=1.2389 test_loss=1.5293 dev_f1=0.583 dev_auc=0.727 test_f1=0.400 test_auc=0.578
[epoch 146] train_loss=0.4724 dev_loss=1.2391 test_loss=1.5147 dev_f1=0.640 dev_auc=0.701 test_f1=0.421 test_auc=0.569
[epoch 147] train_loss=0.4772 dev_loss=1.2921 test_loss=1.5290 dev_f1=0.583 dev_auc=0.706 test_f1=0.432 test_auc=0.576
[epoch 148] train_loss=0.4593 dev_loss=1.3777 test_loss=1.5878 dev_f1=0.609 dev_auc=0.727 test_f1=0.353 test_auc=0.574
[epoch 149] train_loss=0.4548 dev_loss=1.1864 test_loss=1.5127 dev_f1=0.560 dev_auc=0.732 test_f1=0.421 test_auc=0.571
[epoch 150] train_loss=0.4516 dev_loss=1.3528 test_loss=1.5955 dev_f1=0.609 dev_auc=0.740 test_f1=0.364 test_auc=0.569
[epoch 151] train_loss=0.4520 dev_loss=1.2231 test_loss=1.5427 dev_f1=0.560 dev_auc=0.740 test_f1=0.389 test_auc=0.558
[epoch 152] train_loss=0.4602 dev_loss=1.2069 test_loss=1.5396 dev_f1=0.560 dev_auc=0.745 test_f1=0.378 test_auc=0.562
[epoch 153] train_loss=0.4607 dev_loss=1.3547 test_loss=1.6269 dev_f1=0.636 dev_auc=0.745 test_f1=0.375 test_auc=0.565
